,CB9_AGECAT_SERVE_0,CB9_AGECAT_SERVE_1,CB9_AGECAT_SERVE_2,CB9_AGECAT_SERVE_3,CB9_AGECAT_SERVE_4,CB9_AGECAT_SERVE_5,CB9_AGECAT_SERVE_SA,CB9_METH_CASEID,CB9_PRGM_AUSPICE_EXP,CB9_RVNU_CENTER_FUND_COMBO,CB9_RVNU_CHRG,CB9_RVNU_CNTRBTNS,CB9_RVNU_GOVT_FEDERAL,CB9_RVNU_GOVT_LOCAL,CB9_RVNU_GOVT_STATE,CB9_RVNU_PUBLIC_PRIVATE_MIX,CB9_SERVE_0TO3YRS,CB9_SERVE_0TO5YRS,CB9_SERVE_3TO5YRS,WF9_A12_COLLENROLL,WF9_A13_COURSEOBS,WF9_A14_FUFILL_REQ,WF9_A17_CULTTRAIN,WF9_A18_HELP_SUP,WF9_A19_HRS_SKILLS,WF9_A20_DEMSKILLS_OBS,WF9_ATTITUDES_PMS_PROG,WF9_ATTITUDES_PMS_PROG_IMP,WF9_ATTITUDES_PMS_TOT_TRAD,WF9_ATTITUDES_PMS_TOT_TRAD_IMP,WF9_ATTITUDES_PMS_TRAD,WF9_ATTITUDES_PMS_TRAD_IMP,WF9_C1_MOSTOFTEN,WF9_C5_OVER4HR_TRAIN,WF9_CAREER_CERT,WF9_CAREER_CERT_CDA,WF9_CAREER_CERT_ECE,WF9_CAREER_EXPERIENCE,WF9_CAREER_HBPAID,WF9_CAREER_PROFASSOC,WF9_CAREER_REASON,WF9_CAREER_SEARCH,WF9_CAREER_SEARCH_WHY,WF9_CAREER_UNION,WF9_CB_COMM_POVERTY_DENSITY,WF9_CB_COMM_URBAN_DENSITY,WF9_CESD7_CUT,WF9_CESD7_IMP_FLAG,WF9_CESD7_TOT,WF9_CHAR_CH_6TO12,WF9_CHAR_CH_UNDER5,WF9_CHAR_COUNTRY_BORN,WF9_CHAR_EDUC,WF9_CHAR_EDUC_MAJOR,WF9_CHAR_FIRSTYRUS,WF9_CHAR_GENDER,WF9_CHAR_GOVT_PRGM,WF9_CHAR_HEALTH_INSRNCE,WF9_CHAR_HHINCOME,WF9_CHAR_HHINCOME_WORK,WF9_CHAR_HISP,WF9_CHAR_LANG,WF9_CHAR_MARITAL,WF9_CHAR_RACE,WF9_CHAR_YEAR_BORN,WF9_CL11_INTERPRETER_PRCNTCH,WF9_CL1_NUM_STAFF,WF9_CL2_A_ANY_STAFF_BLACK,WF9_CL2_B_ANY_STAFF_HISP,WF9_CL2_C_ANY_STAFF_WHITE,WF9_CL2_D_ANY_STAFF_ASIAN,WF9_CL5_NUM_CHCLASS,WF9_CL6A_A_PRCNT_CHCLASS_WHITE,WF9_CL6A_B_PRCNT_CHCLASS_BLACK,WF9_CL6A_C_PRCNT_CHCLASS_ASIAN,WF9_CL6A_D_PRCNT_CHCLASS_MIXED,WF9_CL6_PRCNT_CHCLASS_HISP,WF9_CL8A_FOOD_PRCNTCH,WF9_CLASSRM_3TO5,WF9_CLASSRM_UNDER3,WF9_CL_LANG_NONENGLISH_PRCNTCH,WF9_COMPLETE_DATE,WF9_D11_DEPRESSED,WF9_D11_EAT,WF9_D11_EFFORT,WF9_D11_GETGOING,WF9_D11_MIND,WF9_D11_RESTLESS,WF9_D11_SAD,WF9_D12_PAINT,WF9_D13_CRY,WF9_D14_HIT,WF9_D15_PUZZLE,WF9_D1_BEBAD,WF9_D1_DISAGREE,WF9_D1_DISPARENTS,WF9_D1_IDEAS,WF9_D1_OBEDIENCE,WF9_D1_OBEY,WF9_D1_OBEYTEACH,WF9_D1_POV,WF9_D1_PRETENDING,WF9_D1_RIGHT,WF9_DIS_HHCB_C,WF9_E20_SRHEALTH,WF9_G_ACTIVITY_IT_A,WF9_G_ACTIVITY_IT_B,WF9_G_ACTIVITY_IT_C,WF9_G_ACTIVITY_IT_D,WF9_G_ACTIVITY_IT_E,WF9_G_ACTIVITY_IT_F,WF9_G_ACTIVITY_IT_G,WF9_G_ACTIVITY_IT_I,WF9_G_ACTIVITY_PK_A,WF9_G_ACTIVITY_PK_B,WF9_G_ACTIVITY_PK_C,WF9_G_ACTIVITY_PK_D,WF9_G_ACTIVITY_PK_E,WF9_G_ACTIVITY_PK_F,WF9_G_ACTIVITY_PK_G,WF9_G_ACTIVITY_PK_I,WF9_INTERACTIONS_TOT,WF9_METH_2INTVWF,WF9_METH_CASEID,WF9_METH_DATA_SOURCE,WF9_METH_FILEVERSION,WF9_METH_PUBSCHFLAG,WF9_METH_VPSUPU,WF9_METH_VSTRATUMPU,WF9_METH_WEIGHT,WF9_MODE,WF9_PROFDEV_CLASSRMSTAFF,WF9_PROFDEV_COACH,WF9_PROFDEV_COURSE,WF9_PROFDEV_HELP_COST,WF9_PROFDEV_HELP_TIME,WF9_PROFDEV_HELP_TUITION,WF9_PROFDEV_HS_ONLINE,WF9_PROFDEV_MEETING,WF9_PROFDEV_TOPIC_HS,WF9_PROFDEV_TOPIC_NONHS,WF9_PROFDEV_WRKSHP,WF9_PROFDEV_WRKSHP_TYPE,WF9_QUEXLANG,WF9_REGION,WF9_WEIGHT_CLSM,WF9_WORK_BEHAVIOR,WF9_WORK_BEHAVIOR_SKILLS,WF9_WORK_BGCHK_DISCOURAGE,WF9_WORK_BGCHK_EASY,WF9_WORK_BGCHK_PROTECT,WF9_WORK_CH_HAPPY,WF9_WORK_CH_STRESS,WF9_WORK_CLASSES,WF9_WORK_CRCLM,WF9_WORK_DISABLED,WF9_WORK_FT,WF9_WORK_HELP_AVAILABLE,WF9_WORK_HRS_CAT,WF9_WORK_LANG_FAMILIES,WF9_WORK_LANG_PRCNT,WF9_WORK_LEARNING_SKILLS,WF9_WORK_MONTHS,WF9_WORK_MOVE_CLASSROOMS,WF9_WORK_PLAN,WF9_WORK_PLAN_WHEN,WF9_WORK_PRNTS_APPRCTE,WF9_WORK_PRNTS_BLAME,WF9_WORK_PRNTS_LATE,WF9_WORK_PRNTS_TALK,WF9_WORK_RESPECT,WF9_WORK_REVIEW,WF9_WORK_ROLE,WF9_WORK_SCREENTIME,WF9_WORK_TEAMWORK,WF9_WORK_WAGE,WF9_WORK_WAGE_IMP,WF9_WORK_YRS
2191,1,1,1,1,1,1,1,83127350,3,1,1,2,2,2,1,4,1,1,1,2,-2,1,1,2,3,2,16,0,28,0,14,0,-2,1,3,1,2,6,1,1,1,2,-2,2,3,1,0,0,4.0,0,0,1,5,1,1958,2,2,8,2,1,-1,2,2,-1,1958,0,1,1,3,3,3,9,-1,-1,-1,-1,-1,0,1,0,0,29-APR-2019,1,1,3,2,2,1,1,1,4,2,1,3,3,3,4,3,1,4,3,3,3,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,4,2,2,2,2,4,1,93127351,1,22-OCT-2021,0,207,2,148.1849313888,2,1,2,2,2,1,2,2,2,1,4,1,1,1,2,43.4151255004,3,4,3,3,1,3,2,2,1,2,1,2,5,1,-2,3,8,2,1,2,3,1,1,2,2,1,2,3,2,-1.0,0,12
2192,1,1,1,1,1,1,1,83127350,3,1,1,2,2,2,1,4,1,1,1,1,2,1,2,2,5,2,18,0,25,0,13,0,-2,1,1,2,2,1,2,2,6,1,2,2,3,1,0,0,7.0,0,0,1,5,4,2003,2,2,1,-1,-1,2,2,1,2,1998,0,2,1,3,1,3,18,-2,-2,0,-2,-2,-2,1,0,0,29-APR-2019,1,4,1,1,3,3,1,4,4,4,1,4,4,4,2,1,4,2,4,4,2,2,3,-2,-2,-2,-2,-2,-2,-2,-2,3,2,2,5,3,4,2,2,2,1,93127352,1,22-OCT-2021,0,207,2,148.1849313888,2,2,2,2,2,1,2,1,2,1,3,1,1,1,2,43.4151255004,1,2,1,1,1,1,1,4,1,2,2,2,2,1,-2,2,10,1,1,3,1,1,3,3,2,1,1,2,1,8.15,0,2
2193,1,1,1,1,1,0,0,83127360,1,1,1,2,2,2,1,3,1,1,1,2,-2,1,1,1,2,1,19,0,30,0,19,0,-2,1,1,2,2,2,2,2,1,2,-2,2,2,1,0,0,1.0,0,0,1,7,1,1980,2,2,8,-1,-1,2,1,-1,1,1980,-1,2,2,2,1,2,15,-1,-1,-1,-1,-2,-1,1,0,20,10-APR-2019,1,1,1,2,1,1,1,1,2,1,1,5,3,3,4,3,4,4,4,5,3,2,2,-2,-2,-2,-2,-2,-2,-2,-2,4,4,2,3,2,2,2,3,2,0,93127361,1,22-OCT-2021,0,2607,26,39.6662761094,2,2,1,2,2,2,2,2,2,1,-1,1,2,1,1,15.0566859987,1,2,2,3,1,3,2,1,1,2,1,1,5,-1,100,4,5,1,1,2,3,1,2,1,2,1,1,3,1,-1.0,0,7
2194,0,0,1,1,1,0,0,83127380,3,2,1,2,2,2,1,3,1,1,1,1,2,1,2,1,5,1,14,0,31,0,15,0,-2,1,3,1,2,3,2,1,3,1,1,2,2,1,0,0,0.0,0,0,1,5,1,1974,2,2,6,1,1,2,2,4,1,1974,0,4,1,2,1,2,10,30,0,0,70,0,0,1,0,70,16-MAY-2019,1,1,1,1,1,1,1,1,4,2,3,3,2,2,3,2,5,4,4,3,1,3,1,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,3,2,2,2,2,3,0,93127381,1,22-OCT-2021,0,2204,22,537.6391271922,2,2,2,1,2,2,1,1,2,1,2,1,1,1,3,187.4582063048,3,4,4,2,1,3,3,2,1,2,2,1,1,1,-2,4,9,1,1,4,3,1,2,2,1,1,2,3,1,18.75,0,6
2195,0,0,1,1,1,0,0,83127440,3,5,2,2,1,-1,1,5,1,1,1,1,2,1,2,1,2,1,11,0,36,0,17,0,-2,1,4,1,1,1,2,2,1,2,-2,2,3,1,0,0,1.0,3,2,1,7,2,1985,1,2,2,5,2,2,1,2,1,1985,0,2,2,2,1,2,17,100,0,0,0,0,0,1,0,0,04-SEP-2019,1,2,1,1,1,1,1,1,4,1,1,2,2,2,1,3,4,4,4,2,4,4,2,-2,-2,-2,-2,-2,-2,-2,-2,4,3,1,3,2,2,2,3,3,0,93127441,1,22-OCT-2021,0,1918,19,604.5034883383,2,1,1,2,2,1,1,-2,-1,-1,2,1,1,1,1,241.3770622633,1,3,4,2,1,3,1,1,1,2,1,4,3,3,0,3,12,1,1,2,3,1,1,2,1,1,1,4,1,28.57142857143,0,6
2196,0,0,1,1,1,0,0,83127630,3,8,1,1,2,2,2,3,1,1,1,2,-2,1,2,2,2,2,17.5,1,23.75,2,11.25,1,-2,-2,2,2,1,3,1,2,6,2,-2,2,1,2,0,0,1.0,0,0,1,7,4,1950,2,2,7,-1,5,2,2,2,1,1950,0,2,2,2,1,2,15,87,-1,7,7,0,0,1,1,13,13-MAR-2019,1,1,1,1,1,2,1,1,4,2,1,2,2,-1,4,1,4,-1,4,4,2,3,2,-2,-2,-2,-2,-2,-2,-2,-2,3,1,1,1,2,2,2,2,4,0,93127631,1,22-OCT-2021,0,804,8,1094.3176344446,2,1,1,2,2,2,1,-2,2,2,-1,1,1,1,3,485.5688548235,3,-1,3,3,1,3,-1,1,2,2,2,1,2,1,-2,2,10,1,1,4,3,1,3,2,1,1,2,3,1,10.89,6,7
2197,1,1,1,1,1,1,1,83127710,1,7,2,2,1,2,1,3,1,1,1,2,-2,1,1,1,3,-1,16,0,28,0,14,0,-2,1,3,1,-1,2,1,1,6,2,-2,2,1,1,0,0,0.0,1,1,2,3,-2,2003,2,2,1,5,5,1,1,2,-1,1989,0,2,3,1,3,3,19,-1,-1,-2,-2,89,0,1,0,11,18-MAR-2019,1,1,1,1,1,1,1,1,4,2,1,2,3,2,3,2,4,4,5,3,2,1,3,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,4,3,2,2,2,4,1,93127711,1,22-OCT-2021,0,2117,21,23.1715984429,2,1,2,2,2,2,2,1,2,1,-1,1,1,2,2,6.4953740779,3,2,3,2,1,3,1,2,1,2,1,2,5,3,40,2,12,1,1,2,3,1,3,1,2,1,2,4,2,14.5,0,5
2198,1,1,1,1,1,1,1,83127710,1,7,2,2,1,2,1,3,1,1,1,2,-2,-2,-2,-1,3,-1,14,0,30,0,14,0,-2,1,-1,-1,-1,-1,-1,2,6,1,1,2,1,1,0,0,0.0,0,1,3,7,-1,2003,2,2,8,2,5,1,1,2,1,1983,0,2,3,1,3,3,19,-1,-1,5,5,89,0,1,0,-1,19-MAR-2019,1,1,1,1,1,1,1,1,4,2,1,2,2,2,3,2,4,4,4,3,2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,3,3,2,5,3,2,2,2,4,1,93127712,1,22-OCT-2021,0,2117,21,23.1715984429,2,-2,-1,-1,-2,-2,-2,1,-1,1,-2,-1,-2,2,2,6.4953740779,2,2,4,2,1,3,1,4,1,2,1,2,5,2,10,2,10,2,1,2,3,1,2,1,1,1,1,4,2,10.0,0,2
2199,0,0,0,1,1,0,0,83127750,3,3,2,2,1,2,2,5,0,1,1,2,-2,1,1,2,5,2,14,0,32,0,16,0,-2,2,1,2,2,3,1,1,6,2,-2,2,3,1,1,0,10.0,0,0,1,4,-2,1974,2,2,7,2,2,2,2,1,2,1974,0,4,1,1,1,2,13,-2,-2,0,-2,0,-2,1,0,0,30-APR-2019,3,2,2,2,2,3,3,1,4,2,1,2,2,3,2,3,5,4,4,3,2,2,3,-2,-2,-2,-2,-2,-2,-2,-2,3,1,2,3,2,3,2,2,4,1,93127751,1,22-OCT-2021,0,1913,19,497.787193663,2,1,1,2,2,1,2,1,1,1,6,1,1,1,1,99.3827271113,3,2,2,2,1,3,3,2,1,1,1,2,6,1,-2,2,12,3,2,-2,3,1,3,1,2,1,1,3,3,11.1,0,1
2200,0,0,0,1,1,0,0,83127750,3,3,2,2,1,2,2,5,0,1,1,1,2,1,2,2,1,1,23,0,23,0,16,0,-2,1,2,2,1,4,2,2,1,1,2,2,3,1,1,0,10.0,0,2,1,8,1,1981,2,2,5,4,6,2,2,2,1,1981,0,2,1,1,3,3,14,36,43,0,21,0,0,1,0,0,23-MAY-2019,1,1,4,4,2,4,1,1,4,2,3,5,3,5,5,1,5,4,5,5,1,4,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,3,3,3,2,2,3,1,93127752,1,22-OCT-2021,0,1913,19,497.787193663,2,1,2,1,2,2,2,1,2,1,3,1,2,1,1,99.3827271113,3,3,4,1,1,3,3,1,1,1,1,4,5,1,-2,-1,10,1,1,1,2,1,3,2,5,1,2,4,5,14.0,0,6
2201,0,0,0,1,1,0,0,83127820,6,2,-1,-1,-1,1,-1,4,0,1,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3,1,-8,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,93127821,2,22-OCT-2021,1,301,3,2.9071235255, ,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,2,4.1853944662,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8
2202,1,1,1,1,1,0,0,83127960,1,4,1,2,2,2,1,2,1,1,1,2,-2,2,1,2,1,1,14,0,38,0,22,0,-2,2,1,2,2,1,2,1,5,2,-2,2,1,1,0,0,0.0,0,1,1,6,4,1992,2,1,7,1,1,1,1,1,1,1992,0,2,2,2,1,2,20,-1,-1,-1,-1,100,0,1,0,90,02-MAY-2019,1,1,1,1,1,1,1,1,3,2,1,4,1,2,3,5,4,5,4,4,4,2,1,-2,-2,-2,-2,-2,-2,-2,-2,5,4,1,4,2,2,2,2,3,0,93127961,1,22-OCT-2021,0,2222,22,46.6653738813,1,2,2,2,2,2,2,2,2,1,2,1,1,2,3,24.4061681206,3,5,2,1,1,3,1,1,1,2,1,1,5,2,5,5,3,1,2,-2,3,1,2,1,1,2,1,3,1,9.0,0,1
2203,0,0,1,1,1,0,0,83128020,3,7,1,2,1,1,1,-1,1,1,1,-2,-2,-2,-2,2,1,2,16,0,36,0,22,0,2,-2,1,2,2,3,2,2,2,2,-2,2,1,1,0,0,0.0,-1,0,1,1,-2,1996,2,2,7,1,2,1,1,1,1,1996,-2,-3,2,1,1,2,42,4,40,4,44,-2,-2,1,0,80,23-MAY-2019,1,1,1,1,1,1,1,2,4,1,1,5,4,3,3,5,5,4,3,3,3,3,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,3,3,3,2,2,2,2,0,93128021,1,22-OCT-2021,0,1703,17,72.6283683819,1,-2,2,2,-2,-2,-2,-2,2,2,-2,2,-2,1,4,27.3616520484,1,3,1,1,1,2,2,1,2,2,2,1,2,-1,50,3,3,1,2,-2,1,1,1,1,1,2,1,2,1,21.33333333334,4,1
2204,0,0,0,0,1,0,0,83128200,6,2,-1,-1,-1,-1,1,5,0,1,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,1,-8,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,93128201,2,22-OCT-2021,1,1703,17,4.8389341208, ,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,4,7.0586921458,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8
2205,0,0,0,1,1,0,0,83128260,6,7,2,2,1,1,1,5,0,1,1,2,-2,1,2,2,5,1,21,0,23,0,14,0,-2,1,2,2,1,3,1,2,1,1,6,2,1,1,0,0,0.0,0,0,1,8,2,1971,2,2,2,5,5,2,2,2,1,1971,10,3,2,2,1,2,20,25,15,10,25,25,-2,1,0,10,14-MAY-2019,1,1,1,1,1,1,1,1,4,2,1,3,4,4,4,1,4,4,5,4,2,4,1,-2,-2,-2,-2,-2,-2,-2,-2,3,2,2,5,2,3,3,2,4,0,93128261,1,22-OCT-2021,1,602,6,33.6306294307,2,1,1,2,2,2,2,1,1,1,4,1,1,1,4,19.7205674721,1,2,1,3,1,3,3,2,1,2,1,3,6,1,-2,2,10,1,1,4,3,1,3,1,2,1,2,2,1,21.42857142858,0,4
2206,1,1,1,1,1,1,1,83128270,1,1,1,2,2,2,1,2,1,1,1,2,-2,1,2,1,3,2,20,0,25,0,15,0,-2,-2,1,2,2,1,2,2,5,2,-2,2,3,1,0,0,0.0,1,1,1,6,4,1990,2,1,7,2,2,1,1,2,1,1990,0,2,2,1,2,2,10,10,20,-1,10,60,0,0,1,20,22-APR-2019,1,1,1,1,1,1,1,4,4,2,2,2,4,4,4,3,4,4,4,4,2,1,1,2,2,2,2,5,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,0,93128271,1,22-OCT-2021,0,431,4,27.9157590296,2,1,2,2,2,2,1,1,2,1,1,1,1,2,3,15.2309673433,1,2,3,2,1,3,1,1,2,2,1,1,5,4,30,2,12,1,1,1,2,1,1,1,1,1,2,4,1,9.0,0,4
2207,-1,-1,-1,-1,-1,-1,-1,83128320,4,2,2,2,-1,-1,1,-1,-1,1,-1,2,-2,2,2,2,2,2,18,0,26,0,14,0,-2,1,1,2,2,4,2,2,6,2,-2,2,3,3,0,0,2.0,0,0,1,7,4,1977,2,2,5,5,6,2,2,2,1,1977,0,2,1,3,1,3,18,83,17,-1,-1,0,-2,1,0,0,26-MAR-2019,1,1,1,2,2,1,1,1,4,2,1,3,3,2,4,4,1,4,4,5,2,4,3,-2,-2,-2,-2,-2,-2,-2,-2,3,3,2,2,2,2,2,2,4,0,93128321,1,22-OCT-2021,1,1417,14,636.0173844481,2,2,2,2,2,2,2,2,2,1,17,1,2,1,3,394.0803121399,2,6,3,3,1,3,2,1,1,2,1,2,5,1,-2,6,10,1,1,4,3,1,1,1,1,1,2,2,1,29.16666666667,0,11
2208,0,0,0,1,1,0,0,83128380,6,4,-1,-1,-1,1,1,4,0,1,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1,-8,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,93128381,2,22-OCT-2021,1,302,3,134.3512324667, ,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,2,48.356468169,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8
2209,1,1,1,1,1,1,1,83128420,1,1,1,1,2,2,1,1,1,1,1,2,-2,-2,-2,1,3,1,20,0,28,0,18,0,-2,2,2,2,1,1,1,2,2,2,-2,2,1,2,0,0,2.0,0,0,1,4,-2,2003,2,2,1,3,7,2,2,2,1,1998,0,3,2,2,1,2,8,88,-1,-1,-1,13,0,0,1,0,23-APR-2019,1,1,2,1,2,1,1,4,4,2,3,3,3,3,4,3,5,5,5,5,2,4,3,3,3,3,5,5,4,4,2,-2,-2,-2,-2,-2,-2,-2,-2,2,0,93128421,1,22-OCT-2021,0,2411,24,245.8433009333,2,-2,2,2,-2,-2,-2,1,2,1,-2,2,-2,1,2,159.3502009418,2,4,3,1,1,3,1,2,1,2,1,1,5,1,-2,4,2,3,1,2,3,1,1,2,1,1,1,4,1,8.6,0,1
2210,1,1,1,1,1,1,1,83128450,2,2,1,2,2,1,2,1,1,1,1,1,2,1,1,2,2,1,20,0,23,0,13,0,-2,3,-1,2,-1,2,1,2,3,2,-2,2,1,1,1,0,13.0,0,0,1,5,1,2003,2,2,8,-1,6,1,2,1,1,1998,0,2,3,1,3,1,15,0,33,7,0,60,0,1,1,40,01-MAY-2019,4,3,4,1,2,3,3,1,4,2,1,2,3,3,5,1,4,4,5,4,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,4,6,6,3,5,3,2,2,4,0,93128451,1,22-OCT-2021,0,431,4,316.2359797626,1,2,2,1,2,1,1,1,2,1,11,2,-2,1,3,172.5398143544,3,3,4,-1,1,3,-1,4,1,2,2,2,2,4,-2,3,6,1,2,-2,3,1,2,1,1,-1,1,4,2,11.3,0,1
2211,0,0,0,1,1,0,0,83128460,4,1,1,1,1,2,1,2,0,1,1,2,-2,1,2,2,1,2,21,0,21,0,12,0,-2,2,1,2,2,4,2,2,3,1,13,2,1,1,0,0,3.0,1,0,1,7,4,1969,2,2,5,5,6,2,2,2,1,1969,0,2,2,2,1,2,17,88,0,0,12,0,-1,1,0,-1,16-JUN-2019,1,1,1,1,2,2,2,1,4,2,1,1,4,4,4,2,4,3,5,4,2,3,2,-2,-2,-2,-2,-2,-2,-2,-2,4,1,2,2,2,2,1,2,4,1,93128461,1,22-OCT-2021,0,1805,18,18.2416259633,2,1,2,2,2,2,1,-2,2,2,7,1,2,1,2,5.299889352,1,6,4,2,2,3,2,1,1,2,2,2,1,1,-2,2,6,1,2,-2,3,1,3,1,2,1,1,4,2,12.07,0,1
2212,0,0,0,1,1,0,0,83128460,4,1,1,1,1,2,1,2,0,1,1,2,-2,1,2,2,3,1,21,0,20,0,11,0,-2,1,2,2,1,5,2,2,3,1,5,2,1,1,0,0,0.0,0,0,1,7,2,1958,2,2,5,5,6,2,1,2,1,1958,0,2,2,2,1,2,18,89,-1,6,6,-2,0,1,0,11,18-JUN-2019,1,1,1,1,1,1,1,1,4,2,1,2,4,4,4,1,3,3,5,4,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,3,2,2,3,1,2,2,2,4,1,93128462,1,22-OCT-2021,0,1805,18,18.2416259633,2,2,2,2,2,1,2,2,1,1,4,1,1,1,2,5.299889352,2,6,4,2,1,3,1,1,1,2,1,3,5,1,100,6,10,1,1,2,3,1,3,1,4,1,2,3,2,10.66666666667,4,13
2213,0,1,1,1,0,0,0,83128590,6,5,2,2,1,2,1,5,1,1,1,1,2,1,1,1,3,1,18,0,27,0,15,0,-2,1,1,2,2,1,2,1,6,1,8,2,3,2,0,0,0.0,0,1,1,6,4,1992,2,2,5,2,5,2,2,2,2,1992,5,2,1,2,2,2,20,5,85,0,0,10,-2,1,1,5,15-MAY-2019,1,1,1,1,1,1,1,1,4,2,1,2,3,3,4,3,4,4,4,4,2,4,1,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,5,4,3,2,2,4,0,93128591,1,22-OCT-2021,0,1616,16,423.5763873836,1,1,2,2,2,2,2,1,1,1,2,1,1,1,3,158.9324447768,3,2,3,2,2,3,1,1,1,2,1,2,4,1,-2,2,12,1,1,2,3,1,1,1,2,1,2,3,2,13.0,0,4
2214,1,1,1,1,1,1,1,83128640,3,1,1,2,2,2,1,4,1,1,1,2,-2,1,1,2,2,1,19,0,36,0,25,0,-2,1,3,1,2,6,1,2,6,2,-2,2,3,1,0,0,6.0,0,0,1,6,1,1967,2,2,4,3,3,2,2,2,2,1967,0,2,1,2,2,2,4,0,100,0,0,0,0,0,1,0,16-MAY-2019,1,2,4,2,1,2,1,4,1,2,2,5,3,3,5,5,5,5,5,3,5,3,3,3,4,5,5,3,2,5,2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,93128641,1,22-OCT-2021,0,2409,24,40.538896406,1,1,2,2,2,2,1,1,2,1,1,1,1,1,2,28.2156300406,1,2,3,-1,1,3,1,2,1,2,1,1,5,1,-2,2,12,1,1,2,3,1,1,1,1,1,2,2,1,11.53846153847,0,5
2215,1,1,1,1,1,0,0,83128650,1,8,-1,-1,-1,-1,-1,-1,1,1,1,2,-2,1,2,1,4,1,17,0,24,0,11,0,-2,1,3,1,2,3,2,2,3,2,-2,2,1,1,0,0,1.0,0,0,1,7,4,1968,2,2,5,-1,5,2,2,2,2,1968,0,3,1,2,1,2,8,88,0,0,13,0,0,0,1,0,30-MAY-2019,1,1,1,2,1,1,1,1,4,2,2,2,2,4,4,1,2,4,5,2,2,3,2,1,3,3,4,5,2,2,3,-2,-2,-2,-2,-2,-2,-2,-2,3,0,93128651,1,22-OCT-2021,0,1922,19,1670.5551963139,2,1,1,2,2,2,2,1,2,1,5,1,2,1,1,1763.126239288,3,2,3,1,1,3,1,1,1,2,1,1,5,1,-2,2,12,2,1,2,3,2,3,2,1,1,2,4,1,15.0,0,6
